Case_Type,Case_Num,State_Case_Num,Rec_Local_Office,Rec_State_Office,Rec_Regional_Office,Last_Sig_Event,Last_Event_Date,Region_ID,Work_State,OCC_Code,OCC_Title,Num_Aliens,Salary,Unit_of_Pay,Prevail_Wage,Unit_of_Pay_Prev,Emp_Name,Emp_City,Emp_State,Contact_Last,Contact_First,Att_Firm_Name,Att_Last,Att_First,Att_City,Att_State
"TEMP","09595726","199604","10/28/04 00:00:00","10/28/04 00:00:00","12/02/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",9,"CA","999.392-021","Nonfarm Animal Caretakers",2,400.0000,"W",419.0000,"W","C.T.T. INC./HOWARD ZUCKER RACING STABLES","ARCADIA","CA","ZUCKER","HOWARD","LAW OFFICES OF MARGARET W. PASCUAL","PASCUAL","MARGARET","FULLERTON","CA"
"TEMP","09595721","199197","10/28/04 00:00:00","10/28/04 00:00:00","12/02/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",9,"CA","999.392-021","Nonfarm Animal Caretakers",2,400.0000,"W",419.0000,"W","C.T.T. INC./BRUCE  HEADLY RACING STABLES","ARCADIA","CA","HEADLY","BRUCE","LAW OFFICES OF MARGARET W. PASCUAL","PASCUAL","MARGARET","FULLERTON","CA"
"TEMP","09595722","199215","10/28/04 00:00:00","10/28/04 00:00:00","12/02/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",9,"CA","999.392-021","Nonfarm Animal Caretakers",4,400.0000,"W",419.0000,"W","C.T.T. INC./MANUEL CALVARIO RACING STABLES","ARCADIA","CA","CALVARIO","MANUEL","LAW OFFICES OF MARGARET W. PASCUAL","PASCUAL","MARGARET","FULLERTON","CA"
"TEMP","09595723","199214","10/28/04 00:00:00","10/28/04 00:00:00","12/02/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",9,"CA","999.392-021","Nonfarm Animal Caretakers",2,400.0000,"W",419.0000,"W","C.T.T. INC./CARLOS CABELLO RACING STABLES","ARCADIA","CA","CABELLO","CARLOS","LAW OFFICES OF MARGARET W. PASCUAL","PASCUAL","MARGARET","FULLERTON","CA"
"TEMP","09595724","199183","10/28/04 00:00:00","10/28/04 00:00:00","12/02/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",9,"CA","999.392-021","Nonfarm Animal Caretakers",2,400.0000,"W",419.0000,"W","C.T.T. INC./CONNIE HALL RACING STABLES","ARCADIA","CA","HALL","CONNIE","LAW OFFICES OF MARGARET W. PASCUAL","PASCUAL","MARGARET","FULLERTON","CA"
"TEMP","09595725","199226","10/28/04 00:00:00","10/28/04 00:00:00","12/02/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",9,"CA","999.392-021","Nonfarm Animal Caretakers",3,400.0000,"W",419.0000,"W","C.T.T. INC./DON CHATLOS RACING STABLES","ARCADIA","CA","CHATLOS","DON","LAW OFFICES OF MARGARET W. PASCUAL","PASCUAL","MARGARET","FULLERTON","CA"
"TEMP","09595729","199199","10/28/04 00:00:00","10/28/04 00:00:00","12/02/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",9,"CA","999.392-021","Nonfarm Animal Caretakers",4,400.0000,"W",419.0000,"W","C.T.T. INC./DON  COLLINS  RACING STABLES","ARCADIA","CA","COLLINS","DON","LAW OFFICES OF MARGARET W. PASCUAL","PASCUAL","MARGARET","FULLERTON","CA"
"TEMP","09595720","199201","10/28/04 00:00:00","10/28/04 00:00:00","12/02/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",9,"CA","999.392-021","Nonfarm Animal Caretakers",6,400.0000,"W",419.0000,"W","C.T.T. INC./BOB HESS RACING STABLES","ARCADIA","CA","HESS","BOB","LAW OFFICES OF MARGARET W. PASCUAL","PASCUAL","MARGARET","FULLERTON","CA"
"TEMP","09595727","199175","10/28/04 00:00:00","10/28/04 00:00:00","12/02/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",9,"CA","999.392-021","Nonfarm Animal Caretakers",6,400.0000,"W",419.0000,"W","C.T.T. INC./FELIX GONZALES RACING STABLES","ARCADIA","CA","GONZALES","FELIX","LAW OFFICES OF MARGARET W. PASCUAL","PASCUAL","MARGARET","FULLERTON","CA"
"TEMP","09595728","199171","10/28/04 00:00:00","10/28/04 00:00:00","12/02/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",9,"CA","999.392-021","Nonfarm Animal Caretakers",4,400.0000,"W",419.0000,"W","C.T.T. INC./GREG GILCHRIST RACING STABLES","ARCADIA","CA","GILCHRIST","GREG","LAW OFFICES OF MARGARET W. PASCUAL","PASCUAL","MARGARET","FULLERTON","CA"
"TEMP","02512674","20040085030","11/01/04 00:00:00","11/01/04 00:00:00","12/13/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","323.687-014","Cleaner, Housekeeping",20,289.0000,"W",303.6000,"W","GURNEYS INN RESORT AND SPA","MONTAUK","NY","MONTE","PAUL","US AMERICANS INC","GISMONDI","JOHN","WESTBURY","NY"
"TEMP","02512634","200411030079","11/03/04 00:00:00","11/03/04 00:00:00","12/10/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NJ","311.472-010","Fast Foods Worker",19,227.0000,"W",12376.0000,"A","A and R Enterprises / McDonalds Restaurant","Atlantic City","NY","Mack","Rita","US AMERICANS INC","GISMONDI","JOHN","WESTBURY","NY"
"TEMP","02512652","20040082140","10/18/04 00:00:00","10/18/04 00:00:00","12/10/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",13,7.1400,"H",7.5100,"H","MAHONEY ASSOCIATES INC","SOUTHAMPTON","NY","MAHONEY","DON","MAS","WHITLEY","ELIZABETH","LOVINGSTON","VA"
"TEMP","02512657","20040083100","10/20/04 00:00:00","10/20/04 00:00:00","12/10/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",30,8.6700,"H",9.1200,"H","The Brickman Group. Ltd","Hawthorne","NY","Belliveau","Dwight","MAS","WHITLEY","ELIZABETH","LOVINGSTON","VA"
"TEMP","02512658","20040083140","10/20/04 00:00:00","10/20/04 00:00:00","12/10/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",40,6.5000,"H",6.8400,"H","The Brickman Group, Ltd.","Poughkeepsie","NY","Twomey","Jim","MAS","WHITLEY","ELIZABETH","LOVINGSTON","VA"
"TEMP","02512682","20040085610","11/01/04 00:00:00","11/01/04 00:00:00","12/13/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","891.684-018","Swimming Pool Servicer",2,272.0000,"W",285.6000,"W","J AND P POOL SERVICE","MONTAUK","NY","PAMASCH","JOSEPH","US AMERICANS INC","GISMONDI","JOHN","WESTBURY","NY"
"TEMP","02512695","20040082130","10/18/04 00:00:00","10/18/04 00:00:00","11/17/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","405.687-014","Horticultural Worker II",50,7.2900,"H",7.6700,"H","BISSETT NURSERY CORPORATION","HOLTSVILLE","NY","POSPISCHIL","ROBERT","MAS","WHITLEY","ELIZABETH","LOVINGSTON","VA"
"TEMP","02512694","20040083130","10/20/04 00:00:00","10/20/04 00:00:00","11/19/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",20,6.9400,"H",7.3000,"H","The Brickman Group. Ltd","Schenectady","NY","Sexton","Phil","MAS","WHITLEY","ELIZABETH","LOVINGSTON","VA"
"TEMP","02512688","20040085780","11/01/04 00:00:00","11/01/04 00:00:00","12/13/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","317.684-014","Pantry Goods Maker",8,254.0000,"W",267.2000,"W","CROWS NEST INN","MONTAUK","NY","TORR","DONAOLD","US AMERICANS INC","GISMONDI","JOHN","WESTBURY","NY"
"TEMP","02512687","20040085230","11/01/04 00:00:00","11/01/04 00:00:00","12/13/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",13,304.0000,"W",319.2000,"W","ASCAPE LANDSCAPE AND CONSTRUCTION","POMONA","NY","CHAITIN","STUART","US AMERICANS INC","GISMONDI","JOHN","WESTBURY","NY"
"TEMP","02512686","20040085510","11/01/04 00:00:00","11/01/04 00:00:00","12/13/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","352.577-010","Bus Attendant",11,316.0000,"W",332.4000,"W","HAMPTON JITNEY INC","SOUTHAMPTON","NY","LYNCH","GOEFFREY","US AMERICANS INC","GISMONDI","JOHN","WESTBURY","NY"
"TEMP","02512672","200411010012","11/01/04 00:00:00","11/01/04 00:00:00","12/10/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NJ","410.674-022","Stable Attendant",2,262.0000,"W",14331.2000,"W","WITS END FARM INC","JACKSON","NJ","MAZZARISI","YOLANDA","US AMERICANS INC","GISMONDI","JOHN","WESTBURY","NY"
"TEMP","02512683","20040085600","11/01/04 00:00:00","11/01/04 00:00:00","12/13/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","891.684-018","Swimming Pool Servicer",2,272.0000,"W",285.6000,"W","POOLS BY  LEISURE DESIGNS","WATERMILL","NY","BELINSKI","R","US AMERICANS INC","GISMONDI","JOHN","WESTBURY","NY"
"TEMP","02512664","200410200007","10/20/04 00:00:00","10/20/04 00:00:00","12/10/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NJ","408.687-014","Laborer, Landscape",35,8.0700,"H",17659.2000,"H","The Brickman Group, Ltd.","Boundbrook","NJ","Hjelle","Mark","MAS","WHITLEY","ELIZABETH","LOVINGSTON","VA"
"TEMP","02512681","20040085330","11/01/04 00:00:00","11/01/04 00:00:00","12/13/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","919.687-014","Cleaner II",6,237.0000,"W",248.8000,"W","AVENTURA AUTO SERVICE INC","SOUTHAMPTON","NY","SILVERA","DEAN","US AMERICANS INC","GISMONDI","JOHN","WESTBURY","NY"
"TEMP","02512680","20040085500","11/01/04 00:00:00","11/01/04 00:00:00","12/13/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","919.687-014","Cleaner II",9,237.0000,"W",248.8000,"W","HAMPTON JITNEY INC","SOUTHAMPTON","NY","LYNCH","GOEFFREY","US AMERICANS INC","GISMONDI","JOHN","WESTBURY","NY"
"TEMP","02512675","20040086880","11/01/04 00:00:00","11/01/04 00:00:00","12/13/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","311.677-018","Dining Room Attendant",30,235.0000,"W",246.4000,"W","GURNEYS INN RESORT AND SPA","MONTAUK","NY","MONTE","PAUL","US AMERICANS INC","GISMONDI","JOHN","WESTBURY","NY"
"TEMP","02512614","20040084150","10/26/04 00:00:00","10/26/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",5,8.3000,"H",7.5100,"H","JOSEPH MARCINIAK","East Hampton","NY","MARCINIAK","JOSEPH","Rubin","RUBIN","MELINDA","Hampton Bays","NY"
"TEMP","02512673","20040084230","10/26/04 00:00:00","10/26/04 00:00:00","12/13/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","311.677-018","Dining Room Attendant",7,6.1600,"H",6.1600,"H","LAKESIDE INN","MONTAUK","NY","BARNDS","JAMES","Rubin","RUBIN","MELINDA","Hampton Bays","NY"
"TEMP","01342408",,"11/03/04 00:00:00","11/03/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",1,"MA","999.352-014","Cooks, Restaurant",12,8.8200,"H",8.8200,"H","Seafood Sam's Sandwich","Sandwich","MA","Lewis","Jeffrey","F.E.W.A.","Namara","James","Bay City","TX"
"TEMP","02512685","20040085790","11/01/04 00:00:00","11/01/04 00:00:00","12/13/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","317.684-014","Pantry Goods Maker",4,254.0000,"W",267.2000,"W","41 SOUTH FERRY INC","SHELTER ISLAND","NY","MURPHY","ELIZABETH","US AMERICANS INC","GISMONDI","JOHN","WESTBURY","NY"
"TEMP","02512598","20040085130","11/01/04 00:00:00","11/01/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","962.684-022","Prop Attendant",5,10.0700,"H",7.4700,"H","COLUMBIA TENT RENTALS","HUDSON","NY","REINCKENS","DAVID","STEVEN MCKAY","MCKAY","STEVEN","HUDSON","NY"
"TEMP","02512524","20040084530","10/26/04 00:00:00","10/26/04 00:00:00","12/03/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","317.664-010","Sandwich Maker",5,6.6800,"H",6.6800,"H","RONNIES GROCERY  AND DELI","MONTAUK","NY","CORRON","KEVIN","Rubin","RUBIN","MELINDA","Hampton Bays","NY"
"TEMP","02512571","200411030081","11/03/04 00:00:00","11/03/04 00:00:00","12/07/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NJ","408.687-014","Laborer, Landscape",15,7.4700,"H",16348.8000,"H","DOWNES TREE SERVICE CO INC","HAWTHORNE","NJ","DOWNES","KEVIN","MAS","WHITLEY","ELIZABETH","LOVINGSTON","VA"
"TEMP","02512583","20040084160","10/26/04 00:00:00","10/26/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","891.684-018","Swimming Pool Servicer",12,7.2500,"H",7.1400,"H","SWIMMING POOLS BY JACK ANTHONY INC","SOUTHAMPTON","NY","INZERILLO","MICHAEL","Rubin","RUBIN","MELINDA","Hampton Bays","NY"
"TEMP","02512586","20040084030","10/26/04 00:00:00","10/26/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","869.664-014","Construction Worker I",1,38.0000,"H",25.8500,"H","BI COUNTY CONCRETE CORP","EAST SETAUKET","NY","COTE","GREG","MARIO DEMARCO,  ATTORNEY AT LAW","DEMARCO","MARIO","FARMINGVILLE","NY"
"TEMP","02512587","20040084110","10/26/04 00:00:00","10/26/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","361.684-010","Launderer, Hand",6,295.0000,"W",270.4000,"W","MONTAUKET HOTEL INC","MONTAUK","NY","FISCHER","MARILYN","A & D INTERNATIONAL","A & D INTERNATIONAL",,"UNION DALE","NY"
"TEMP","02512588","20040084570","10/28/04 00:00:00","10/28/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",3,286.0000,"W",300.4000,"W","HYDRO DYNAMICS INC","RONKONMA","NY","CASSIDY","RICHARD","Mitchell C. Zwaik","Zwaik","Mitchell","Bohemia","NY"
"TEMP","02512590","20040084130","10/26/04 00:00:00","10/26/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",3,8.0000,"H",7.5100,"H","JAMES REWINSKI LLC","SOUTHAMPTON","NY","REWINSKI","JAMES","Rubin","RUBIN","MELINDA","Hampton Bays","NY"
"TEMP","02512591","20040084140","10/26/04 00:00:00","10/26/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",4,8.3000,"H",7.5100,"H","NOYAC GOLF CLUB INC","SAG HARBOR","NY","DEGER","GREGG","Rubin","RUBIN","MELINDA","Hampton Bays","NY"
"TEMP","02512592","20040084120","10/26/04 00:00:00","10/26/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","311.677-018","Dining Room Attendant",6,7.0000,"H",6.1600,"H","SALIVARS RESTAURANT INC","MONTAUK","NY","CHIMPOUKCHIS","PETER","A & D INTERNATIONAL","A & D INTERNATIONAL",,"UNION DALE","NY"
"TEMP","02512593","20040084100","10/26/04 00:00:00","10/26/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","311.677-018","Dining Room Attendant",12,7.0000,"H",6.1600,"H","BREAK WATER CAFE","MONTAUK","NY","LIEDEN JR","CRAIG","A & D INTERNATIONAL","A & D INTERNATIONAL",,"UNION DALE","NY"
"TEMP","02512594","20040085350","11/01/04 00:00:00","11/01/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",10,7.1400,"H",7.5100,"H","J L C LANDSCAPE SERVICES INC","HOLTSVILLE","NY","LERBONE","JOSEPH","MAS","WHITLEY","ELIZABETH","LOVINGSTON","VA"
"TEMP","02512616","20040084190","10/26/04 00:00:00","10/26/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",5,8.3000,"H",7.5100,"H","WAINSCOTT FARMS INC","WAINSCOTT","NY","LAPPIN","JANE","Rubin","RUBIN","MELINDA","Hampton Bays","NY"
"TEMP","02512596","20040085080","11/01/04 00:00:00","11/01/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","323.687-014","Cleaner, Housekeeping",6,8.0100,"H",7.5900,"H","WAINSCOTT VILLAGE INN","WINSCOTT","NY","HATGISTAYROU","JIM","INTERNATIONAL PLACEMENTS","Nicholson","Dorothy","BALDWIN","NY"
"TEMP","01342406","200403089","11/02/04 00:00:00","11/02/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",1,"MA","999.373-011","Landscaping and Groundskeeping Workers",10,8.7600,"H",8.7600,"H","FLCC, LLC","South Easton","MA","Burns","James","Hinckley, Allen & Snyder LLP","Krasnow","Willard","Boston","MA"
"TEMP","02512600","20040084960","10/29/04 00:00:00","10/29/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",6,9.5000,"H",7.5100,"H","INTEGRITY LANDSCAPING","MONTAUK","NY","STEPHENS","GARY","A & D INTERNATIONAL","A & D INTERNATIONAL",,"UNION DALE","NY"
"TEMP","02512603","20040085450","11/01/04 00:00:00","11/01/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",10,8.6900,"H",9.1200,"H","#1 LANDSCAPING INC","BROOKLYN","NY","SILBERSTEIN","BENNY","Amigos Labor Solutions, Inc.","Solutions","Amigos","Dallas","TX"
"TEMP","02512604","20040085480","11/01/04 00:00:00","11/01/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",20,8.6900,"H",9.1200,"H","ANGLEBROOK GOLF CLUB","LINCOLNDALE","NY","SUGASAWA","KIYOSHI","AMIGOS LABOR SOLUTIONS","QUIROGA","NORMA","DALLAS","TX"
"TEMP","02512605","20040084910","10/29/04 00:00:00","10/29/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",30,9.1200,"H",9.1200,"H","Twin Industries","Staten Island","NY","Crispino","Jeanne","LAW OFFICE OF PHILIP J HARE","HARE","PHILIP","GREENBELT","MD"
"TEMP","02512606","20040085020","10/29/04 00:00:00","10/29/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",5,7.1500,"H",7.5100,"H","SPRING LAKE GOLF CORP","MIDDLE ISLAND","NY","JURGENS JR","FRED","Mitchell C. Zwaik","Zwaik","Mitchell","Bohemia","NY"
"TEMP","02512608","20040084600","10/28/04 00:00:00","10/28/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","361.684-010","Launderer, Hand",7,7.0000,"H",6.7600,"H","WHITE SANDS RESORT","AMAGANSETT","NY","KIEMBOCK","BERNHARD","Rubin","RUBIN","MELINDA","Hampton Bays","NY"
"TEMP","02512609","20040084210","10/26/04 00:00:00","10/26/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","361.684-010","Launderer, Hand",6,290.0000,"W",270.4000,"W","SANDS MOTEL INC","MONTAUK","NY","HAUSMAN","DIANE","A AND D INTERNATIONAL","A AND D INTERNATIONAL",,"UNIONDALE","NY"
"TEMP","02512696","200410180065","10/18/04 00:00:00","10/18/04 00:00:00","11/16/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NJ","408.687-014","Laborer, Landscape",12,7.5100,"H",7.9000,"H","SZUL S LANDSCAPES LLC","TRENTON","NJ","SZUL","MARK","MAS","WHITLEY","ELIZABETH","LOVINGSTON","VA"
"TEMP","02512611","20040085900","10/29/04 00:00:00","10/29/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","921.682-014","Palletizer Operator I",6,9.0000,"H",7.8100,"H","RITCHIE BROS SLATE CO INC","MIDDLE GRANVILLE","NY","PRATT","YVONNE","SHERRY R. LONGTIN","LONGTIN","SHERRY","WHITEHALL","NY"
"TEMP","02512613","20040084200","10/26/04 00:00:00","10/26/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",4,8.0000,"H",7.5100,"H","JOHN COWEN LANDSCAPE ASSOC LTD","SAG HARBOR","NY","COWEN","JOHN","Rubin","RUBIN","MELINDA","Hampton Bays","NY"
"TEMP","02512615","20040084170","10/26/04 00:00:00","10/26/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","408.687-014","Laborer, Landscape",8,8.0000,"H",7.5100,"H","SUMMERHILL LANDSCAPES","Sag Harbor","NY","Blackmore","Declan","Rubin","RUBIN","MELINDA","Hampton Bays","NY"
"TEMP","02512595","20040085360","11/01/04 00:00:00","11/01/04 00:00:00","12/09/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","405.687-014","Horticultural Worker II",13,7.2900,"H",7.6700,"H","FRANKENBACHS DEERFIELD NURSERY INC","WATER MILL","NY","GRAHAM","AMY","MAS","WHITLEY","ELIZABETH","LOVINGSTON","VA"
"TEMP","01342254","200402831","10/13/04 00:00:00","12/01/04 00:00:00","12/03/04 00:00:00","Denied, Temporary","12/15/04 00:00:00",1,"MA","999.352-014","Cooks, Restaurant",1,11.4300,"H",11.4300,"H","Daou Market Inc.","Fall  River","MA","Daou","George","Atty William G. Camara P.C.","Camara","William","Fall River","MA"
"TEMP","01342252","200402506","09/10/04 00:00:00","12/01/04 00:00:00","12/03/04 00:00:00","Denied, Temporary","12/15/04 00:00:00",1,"MA","999.473-012","Helpers--Carpenters",32,10.6400,"H",10.6400,"H","H. B. Painting & Remodeling Co.","Lynn","MA","Barrios","Hirian","Victor S. Maldonado, Attorney at Law","Maldonado","Victor","Boston","MA"
"TEMP","03412534",,"10/04/04 00:00:00","11/01/04 00:00:00","11/03/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",3,"PA","318.687-010","Kitchen Helper",9,7.7500,"H",7.1800,"H","Hershey Farm Restaurant and Motor Inn","Strasburg","PA","ZEAGER","Clair","BARLEY, SNYDER, SENFT & COHEN, P.C.","TREBILCOCK, ESQUIRE","CRAIG","YORK","PA"
"TEMP","02512523","20040084430","10/26/04 00:00:00","10/26/04 00:00:00","12/03/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",2,"NY","869.687-026","Construction Worker II",17,7.4500,"H",7.4400,"H","TORTORELLA SWIMMING POOLS INC","Southhampton","NY","TORTELLA","JOHN","Rubin","RUBIN","MELINDA","Hampton Bays","NY"
"TEMP","01342251","200403178","11/05/04 00:00:00","12/01/04 00:00:00","12/03/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",1,"MA","999.372-012","Maids and Housekeeping Cleaners",2,9.7500,"H",9.7100,"H","The Veranda House","Nantucket","MA","Devine","Ethan","Law Offices of Brian T. ONeill PC","ONeill","Brian","Boston","MA"
"TEMP","01342250","200403147","11/04/04 00:00:00","12/01/04 00:00:00","12/03/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",1,"MA","999.372-012","Maids and Housekeeping Cleaners",6,9.7100,"H",9.7100,"H","The Tides Motel","Falmouth","MA","Mullen","William","International Employment Solutions","Warren","Patricia","Provincetown","MA"
"TEMP","01342182","200402588","09/17/04 00:00:00","09/17/04 00:00:00","12/01/04 00:00:00","Certified, Temporary","12/15/04 00:00:00",1,"MA","999.472-031","Carpenters",40,21.5900,"H",21.5900,"H","Dalton Builders Inc.","Milford","MA","Anderson","John","Maiona & Maiona, P.C.","Maiona","Matthew","Boston","MA"
